asin,title,price,rating,reviews,sold_past_month,is_bestseller,is_prime,is_amazon_choice,has_sustainability_features,brand
B0B928B6BC,"LG UltraGear QHD 34-Inch Curved Gaming Monitor 34GP63A-B, VA with HDR 10 Compatibility and AMD FreeSync Premium, 160Hz, Black",318.0,4.5 out of 5 stars,1403.0,500.0,False,False,False,False,LG
B0CV4HXHJ8,"Sceptre 30-inch IPS Monitor 21:9 DisplayPort x2 up to 210Hz 1ms Ultra Wide/Slim Build-in Speakers, Machine Black 2024 (E305B-FU200T)",179.97,4.5 out of 5 stars,11979.0,200.0,False,False,False,False,Sceptre
B08V86LGBS,"LG 29WP60G-B UltraWide Monitor 29"" 21:9 FHD (2560 x 1080) IPS Display, sRGB 99% Color Gamut, HDR 10, USB Type-C Connectivity, 3-Side Virtually Borderless Display - Black",199.99,4.4 out of 5 stars,1052.0,200.0,False,False,False,False,LG
B0BY9NPLP4,"Acer KB272 EBI 27"" IPS Full HD (1920 x 1080) Zero-Frame Gaming Office Monitor | AMD FreeSync Technology | Up to 100Hz Refresh | 1ms (VRB) | Low Blue Light | Tilt | HDMI & VGA Ports,Black",99.99,4.6 out of 5 stars,1930.0,6000.0,False,False,False,False,Acer
B0CXZW42CD,"AOC 22B2HM2 22"" Full HD (1920 x 1080) 100Hz LED Monitor, Adaptive Sync, VGA x1, HDMI x1, Flicker-Free, Low Blue Light, HDR Ready, VESA, Tilt Adjust, Earphone Out, Eco-Friendly",59.99,4.5 out of 5 stars,2446.0,3000.0,False,False,False,False,AOC
B0C8ZJKPWC,"AOC Q27G3XMN 27"" Mini LED Gaming Monitor, 2K QHD 2560x1440, 180Hz 1ms, 2X HDMI 2.0, 2X Display Port, Height Adjustable, Xbox/PS5/Switch Ready, 3-Year Zero-Bright-dot",279.99,4.6 out of 5 stars,17791.0,500.0,False,False,False,False,AOC
B0C7BMTX7Y,"ASUS 27 Inch Monitor - 1080P, IPS, Full HD, Frameless, 100Hz, 1ms, Adaptive-Sync, for Working and Gaming, Low Blue Light, Flicker Free, HDMI, VESA Mountable, Tilt - VA27EHF,Black",115.0,4.6 out of 5 stars,3461.0,1000.0,False,False,False,False,ASUS
B07CVL2D2S,"Acer 21.5 Inch Full HD (1920 x 1080) IPS Ultra-Thin Zero Frame Computer Monitor (HDMI & VGA Port), SB220Q bi",89.99,4.6 out of 5 stars,42802.0,1000.0,False,False,False,False,Acer
B0148NNKTC,Acer 23.8” Full HD 1920 x 1080 IPS Zero Frame Home Office Computer Monitor - 178° Wide View Angle - 16.7M - NTSC 72% Color Gamut - Low Blue Light - Tilt Compatible - VGA HDMI DVI R240HY bidx,121.18,4.6 out of 5 stars,15907.0,300.0,False,False,False,False,Acer
B0C8ZJP65J,"AOC 24B2H2 24” Frameless IPS Monitor, FHD 1920x1080, 100Hz, 106% sRGB, for Home and Office, HDMI x2, Low Blue Mode, VESA Compatible, Black",69.99,4.5 out of 5 stars,2446.0,2000.0,False,True,True,False,AOC
B0CVM2GJCN,"PHILIPS 22 inch Class Thin Full HD (1920 x 1080) Monitor, 100Hz Refresh Rate, VESA, HDMI x1, VGA x1, LowBlue Mode, Adaptive Sync, 4 Year Advance Replacement Warranty, 221V8LB",69.99,4.6 out of 5 stars,5022.0,9000.0,False,True,False,False,PHILIPS
B09TQZP9CL,"Dell UltraSharp U2723QE 27"" 4K UHD WLED LCD Monitor - 16:9 - Black, Silver",434.99,4.4 out of 5 stars,760.0,1000.0,False,False,False,True,Dell
B0CBVTGLBK,"Acer SH242Y Ebmihx 23.8"" FHD 1920x1080 Home Office Ultra-Thin IPS Computer Monitor AMD FreeSync 100Hz Zero Frame Height/Swivel/Tilt Adjustable Stand Built-in Speakers HDMI 1.4 & VGA Port",99.99,4.6 out of 5 stars,42802.0,1000.0,False,True,False,False,Acer
B088D8JG3L,"KYY Portable Monitor 15.6inch 1080P FHD USB-C, HDMI Computer Display HDR IPS Gaming Monitor w/Premium Smart Cover & Screen Protector, Speakers, for Laptop PC MAC Phone PS4 Xbox Switch",69.99,4.4 out of 5 stars,9149.0,10000.0,False,True,False,False,KYY
B07774L6TT,"Sceptre 22 inch 75Hz 1080P LED Monitor 99% sRGB HDMI X2 VGA Build-In Speakers, Machine Black (E225W-19203R series)",70.92,4.5 out of 5 stars,9786.0,2000.0,False,True,False,False,Sceptre
B0BYNVS3RP,"ViewSonic VA3209M 32 Inch IPS Full HD 1080p Monitor with Frameless Design, 75 Hz, Dual Speakers, HDMI, and VGA Inputs for Home and Office,Black",149.99,4.6 out of 5 stars,355.0,1000.0,False,True,False,False,ViewSonic
B09TVZHV4W,"Dell UltraSharp U3223QE 31.5"" 4K UHD WLED LCD Monitor - 16:9 - Black, Silver",609.0,4.4 out of 5 stars,276.0,400.0,False,False,False,True,Dell
B0CP9THGP2,"BenQ GW2490 24"" Computer Monitor 100Hz FHD 1920x1080p | IPS | Eye-Care Tech | VESA Mount |Thin Bezel | Low Blue Light| Adaptive Brightness| Wall Mount | Built-in Speakers | DisplayPort | HDMI x 2",89.99,4.7 out of 5 stars,19268.0,1000.0,False,True,False,False,BenQ
B0B9NNWXVP,"MNN Portable Monitor 15.6inch FHD 1080P USB C HDMI Gaming Ultra-Slim IPS Display w/Smart Cover & Speakers,HDR Plug&Play, External Monitor for Laptop PC Phone Mac (15.6'' 1080P)",79.99,4.5 out of 5 stars,7906.0,10000.0,True,True,False,False,MNN
B0BS9RH7GX,Acer SB272 27 Inch FHD (1920x1080P) IPS ZeroFrame Home & Office Monitor | AMD FreeSync Technology | Ultra-Thin design | 100Hz Response | Tilt,99.99,4.5 out of 5 stars,839.0,500.0,False,True,False,False,Acer
B0CWL14K13,SANSUI 27 Inch WQHD 240Hz Gaming Monitor 1440P-1ms AMD FreeSync 丨DCI-P3 98% 丨Fast IPS丨Speakers丨HDR10 丨2×DisplayPort 1.4丨2×HDMI丨Height Adjustable Vertical/Horizontal Rotating Gaming PC Monitor,249.99,4.4 out of 5 stars,1503.0,300.0,False,True,False,False,SANSUI
B0DDNVFMWS,"24.5 inch Gaming Monitor 180Hz, FHD 1080p, IPS Panel, 0.5ms Response Time, Adaptive sync, PC Computer Monitor, 3-Sided Frameless, Ultra Slim, 100% sRGB, Bluelight Filter, DP*1, HDMI*1",99.9,3.9 out of 5 stars,19.0,,False,True,False,False,Generic
B0DGMQ2M1G,"Dell G2725D Gaming Monitor - 27-inch QHD (2560x1440) up to 180 Hz, 2ms Response time, 99% RGB Display, DisplayPort/HDMI Connectivity, AMD FreeSync, Comfortview, Tilt Adjustable - Black",192.09,3.7 out of 5 stars,3.0,200.0,False,True,False,False,Dell
B08BF4CZSV,HP 24mh FHD Computer Monitor with 23.8-Inch IPS Display (1080p) - Built-In Speakers and VESA Mounting - Height/Tilt Adjustment for Ergonomic Viewing - HDMI and DisplayPort - (1D0J9AA#ABA),159.49,4.7 out of 5 stars,25188.0,2000.0,False,False,False,True,HP
B093R6C6B4,"LG 24MP60G-B 24"" Full HD (1920 x 1080) IPS Monitor with AMD FreeSync and 1ms MBR Response Time, and 3-Side Virtually Borderless Design - Black",99.99,4.6 out of 5 stars,1522.0,1000.0,False,True,False,False,LG
B0C7WGTKJZ,"Acer Nitro 23.8"" Full HD 1920 x 1080 PC Gaming IPS Monitor | AMD FreeSync Premium | 180Hz Refresh | Up to 0.5ms | HDR10 Support | 99% sRGB | 1 x Display Port 1.2 & 2 x HDMI 2.0 | VG240Y M3biip",109.99,4.3 out of 5 stars,2262.0,200.0,False,True,False,False,Acer
B0CYLMKFSV,27 inch Gaming Monitor IPS 100Hz Computer Monitor Built-in Speakers Full HD 1920 x 1080P with HDMI VGA Interface Eye Care Frameless 100 x 100mm VESA with 3-Side Virtually Borderless Design,98.99,4.1 out of 5 stars,16.0,,False,True,False,False,Generic
B088VMY23M,"Sceptre IPS 24” Gaming Monitor 165Hz 144Hz Full HD (1920 x 1080) FreeSync Eye Care FPS RTS DisplayPort HDMI Build-in Speakers, Machine Black 2020 (E248B-FPT168),IPS 24"" 165Hz",119.66,4.5 out of 5 stars,5384.0,500.0,False,True,False,False,Sceptre
B07YGZL8XF,"LG UltraGear QHD 27-Inch Gaming Monitor 27GL83A-B - IPS 1ms (GtG), with HDR 10 Compatibility, NVIDIA G-SYNC, and AMD FreeSync, 144Hz, Black",236.0,4.6 out of 5 stars,12026.0,1000.0,False,False,False,False,LG
B0C1T35BCF,"Acer Nitro 27"" WQHD 2560 x 1440 PC Gaming IPS Monitor | AMD FreeSync Premium | Up to 240Hz Refresh | Up to 0.5ms | DisplayHDR 400 | sRGB 99% | 1 x Display Port 1.4 & 2 x HDMI 2.1 | XV272U W2bmiiprx",239.99,4.2 out of 5 stars,252.0,500.0,False,True,False,False,Acer
B0DFMS9GPW,"LG 34"" UltraWide Full HD (2560 x 1080) IPS Monitor, 100Hz, 5ms Response Time, VESA DisplayHDR 400, AMD FreeSync, HDMI, DisplayPort, USB-C - 34WQ500",229.99,3.8 out of 5 stars,4.0,200.0,False,False,False,False,LG
B0B6CYVXF7,"HP 27h Full HD Monitor - Diagonal - IPS Panel & 75Hz Refresh Rate - Smooth Screen - 3-Sided Micro-Edge Bezel - 100mm Height/Tilt Adjust - Built-in Dual Speakers - for Hybrid Workers,Black",159.99,4.6 out of 5 stars,5039.0,1000.0,False,True,False,True,HP
B0D13S2F9T,"KTC 27 Inch QHD Gaming Monitor, 180Hz 1ms GTG Fast IPS 2K Computer Gamer Monitor, 1440P HDR Frameless Monitor with Adaptive Sync, Tilt Adjustment, VESA Compatible, Eye Care, DisplayPort HDMI, H27T22S",149.99,4.4 out of 5 stars,65.0,200.0,False,False,False,False,KTC
B0CLPMK95P,"HP OMEN 24 Inch Monitor Gaming 1080p FHD 165Hz 1ms AMD FreeSync Premium Height Adjustable Anti-Glare Pivot Rotation Eyesafe Certified for PC Desktop Laptop Computer PS4 PS5 Xbox Gamer, Black (Renewed)",99.99,4.3 out of 5 stars,63.0,,False,True,False,False,HP
B0B3MNRDGL,"CRUA 24 Inch 144hz/180hz Curved Gaming Monitor, FHD 1080P Frameless Computer Monitors, Support AMD freesync Low Motion Blur, Eye Care, DP, HDMI, Compatible Wall Mountable Installs-Black",99.99,4.3 out of 5 stars,1843.0,500.0,False,True,False,False,CRUA
B0CSS9X886,"24 Inch Gaming Monitor with 165hz/144hz, IPS 1ms, FHD 1080p and HDR 10 | PC Computer Monitor with 105% sRGB, Bluelight Filter, 2 HDMI & 1 DP Port, Support Freesync and VESA",89.99,4.3 out of 5 stars,346.0,400.0,False,True,False,False,Generic
B0997NRZ3F,"ASUS TUF Gaming 23.8” 1080P Monitor (VG247Q1A) - Full HD, 165Hz (Supports 144Hz), 1ms, Extreme Low Motion Blur, Adaptive-sync, FreeSync Premium, Shadow Boost, Speakers, Eye Care, HDMI, DisplayPort",141.94,4.7 out of 5 stars,8011.0,100.0,False,True,False,False,ASUS
B09HR8RC46,"Sceptre 24-inch Curved Gaming Monitor 1080p up to 165Hz DisplayPort HDMI 99% sRGB, AMD FreeSync Build-in Speakers Machine Black (C248B-FWT168)",109.97,4.6 out of 5 stars,23105.0,500.0,False,True,False,False,Sceptre
B09TTDRXNS,"KOORUI 24 Inch Computer Monitor -FHD 1080P Gaming Monitor 165Hz VA 1ms, AdaptiveSync Technology, LED Monitors with Ultra-Thin, HDMI X2 /DP, VESA Compatible, Tilt Adjustable, Eye Care 24E4",99.99,4.4 out of 5 stars,3575.0,1000.0,False,True,False,False,KOORUI
B08LLD2QXJ,LG 27GN800-B UltraGear 27 inch QHD (2560x1440) IPS 144Hz 1ms Gaming Monitor AMD FreeSync Premium G-Sync Compatible HDR10 HDMI DisplayPort Black,204.99,4.4 out of 5 stars,2457.0,500.0,False,True,False,False,LG
B0D97HDVT3,SANSUI 24 Inch Gaming Monitor 180Hz 1Ms FreeSync HDR 110% sRGB FHD 1080P Computer Monitor HDMI DP Ports Eye Care Frameless VESA Mount Cable Management(ES-G24F4L DP Cable Included),112.99,4.3 out of 5 stars,3533.0,500.0,False,True,False,False,SANSUI
B0C2C9KP1F,"Z-Edge 24.5"" Gaming Monitor, Z-Edge UG25I FHD 1920x1080 240Hz Gaming Monitor, 1ms Frameless LED, AMD Freesync Premium Display Port HDMI",139.99,4.3 out of 5 stars,1534.0,300.0,False,True,False,False,Z-Edge
B0DG1MR5T9,"Gaming Monitor 27 inch QHD (2560x1440p) 240Hz Computer Monitor, 1ms HDR10 IPS DisplayPort HDMI 2K Vertical Monitor, VESA Mountable Built-in Speakers",259.99,4.3 out of 5 stars,346.0,,False,True,False,False,Generic
B0CN1RDB18,"Sceptre New 24.5-inch Gaming Monitor 240Hz 1ms DisplayPort x2 HDMI x2 100% sRGB AMD FreeSync Premium Build-in Speakers, Machine Black 2024 (E255B-FWD240 Series)",139.97,4.4 out of 5 stars,6698.0,400.0,False,True,True,False,Sceptre
B0B45998BM,"SAMSUNG 25"" Odyssey G4 Series FHD Gaming Monitor, IPS, 240Hz, 1ms, G-Sync Compatible, AMD FreeSync Premium, HDR10, Ultrawide Game View, DisplayPort, HDMI, Fully Adjustable Stand, LS25BG402ENXGO",217.97,4.6 out of 5 stars,483.0,300.0,False,True,False,False,SAMSUNG
B0BXC41BTD,"AOC CQ27G3Z 27"" Curved Gaming Monitor, QHD 2K 2560x1440, 1000R VA, 240Hz 0.5ms, FreeSync Premium, Height Adjustable Stand, Xbox PS5 Switch, 3-Year Zero-Bright-dot,Black",249.99,4.6 out of 5 stars,14825.0,400.0,False,True,False,False,AOC
B0DFMCXJCK,KTC 27'' 280Hz 240Hz Gaming Monitor 1ms GTG 350nits Fast VA 1080P Tilt 126% sRGB Adaptive Sync 4000:1 Contrast Ratio HDR DisplayPort 1.4/HDMI 2.0 VESA,169.99,4.5 out of 5 stars,318.0,100.0,False,True,False,False,KTC
B0DF786923,LG ‎27GS93QE 27-inch Ultragear OLED Gaming Monitor QHD 240Hz 0.03ms DisplayHDR True Black 400 AMD FreeSync Premium Pro NVIDIA G-Sync HDMI 2.1 DisplayPort Tilt/Height/Pivot Stand Black,599.99,4.3 out of 5 stars,377.0,400.0,False,True,False,False,LG
B0C3R5X2RL,"CRUA 27 Inch Curved Gaming Monitor,Full HD(1920x1080P) VA Panel 1800R 240Hz Refresh Rate Computer Monitor with Blue Light Filter,for Gaming & Office(DP,HDMI) - Wall Mountable, Black",149.99,4.3 out of 5 stars,524.0,100.0,False,True,False,False,CRUA
B09DCBJWDB,"Z-Edge 27-inch Curved Gaming Monitor 16:9 1920x1080 240Hz 1ms Frameless LED Gaming Monitor, UG27P AMD Freesync Premium Display Port HDMI",159.99,4.4 out of 5 stars,460.0,200.0,False,True,False,False,Z-Edge
B088LG2BSW,"AOC C27G2Z 27"" Curved Frameless Ultra-Fast Gaming Monitor, FHD 1080p, 0.5ms 240Hz, FreeSync, 2x HDMI 2.0, 1x Display Port, Height Adjustable, Xbox PS5 Switch Ready, 3-Year Zero-Bright-Dot",154.99,4.6 out of 5 stars,17791.0,2000.0,False,True,False,False,AOC
B0DDXHPVM6,"25 inch Gaming Monitor 1080P FHD 240Hz 1ms, YEYIAN 24.5"" Flat Framless PC Monitors, 92% sRGB VA Screen Computer Monitor, HDR 10, HDMI x2, DP, Freesync Premium, Adaptive G-Sync, VESA Mount, Tilt Adjust",124.99,4.5 out of 5 stars,20.0,50.0,False,False,False,False,Generic
B0876KP2CK,"ASUS TUF Gaming VG259QM 24.5” Monitor, 1080P Full HD (1920 x 1080), Fast IPS, 280Hz, G-SYNC Compatible, Extreme Low Motion Blur Sync,1ms, DisplayHDR 400, Eye Care, DisplayPort HDMI BLACK",249.0,4.5 out of 5 stars,4815.0,200.0,False,True,False,False,ASUS
B0D3QFKBXT,"YEYIAN Avance 24 inch Gaming Monitor 240Hz, FHD 1080P Framless 25” PC Monitors 240Hz 1ms Flat VA Screen HDR 10, 2 HDMI & 1 DP Port, 92% sRGB Computer Monitor, Support Freesync and G-Sync, VESA Mount",139.99,4.2 out of 5 stars,20.0,,False,True,False,False,YEYIAN
B0C5RW3DPS,"Acer Nitro 27"" WQHD 2560 x 1440 PC Gaming Monitor | AMD FreeSync Premium | Up to 240Hz Refresh | Up to 0.5ms HDR350 | DCI-P3 90% | 1 x Display Port 1.4 & 2 x HDMI 2.1 | KG271U Xbmiipx",199.99,4.0 out of 5 stars,157.0,500.0,False,True,False,False,Acer
B09SG26D3F,"KOORUI 27 Inch QHD Gaming Monitor 144 Hz, IPS, 1ms, DCI-P3 90% Color Gamut, FreeSync G-Sync Compatible, HDMI, DisplayPort, Black",159.99,4.4 out of 5 stars,270.0,400.0,False,True,False,False,KOORUI
B0BX1X4382,"MSI G27C4X 27"" Curved Gaming Monitor, 1920 x 1080 (FHD), 1ms, 250Hz, FreeSync, HDMI, DisplayPort, Anti-Flicker, Anti-Glare, HDR Ready,Black",169.95,4.6 out of 5 stars,1911.0,400.0,False,True,False,False,MSI
B0CHYLNZZ7,KOORUI 27 inch 240Hz Ultra-Fast FHD Gaming Monitor 1080P HDR10 1MS Framesless Computer Monitors AMD FreeSync DP HDMI 2 Years Warranty Xbox PS5 Switch gam,169.99,4.8 out of 5 stars,9.0,,False,True,False,False,KOORUI
B0CZ1RTYQY,"S2425HS Monitor - 23.8 Inch, FHD (1920x1080) Display, 100Hz Refresh Rate 1500:1 Contrast Ratio, TÜV Rheinland Eye Comfort 4 Star, Integrated 2x5W Speaker, Height/Tilt/Swivel/Pivot - Ash White",119.99,4.7 out of 5 stars,1510.0,3000.0,False,True,True,False,Dell
B096MXR34N,"SE2422HX Monitor - 24 inch FHD (1920 x 1080) 16:9 Ratio with Comfortview (TUV-Certified), 75Hz Refresh Rate, 16.7 Million Colors, Anti-Glare Screen with 3H Hardness, AMD FreeSync- Black",109.98,4.6 out of 5 stars,4079.0,4000.0,False,True,False,False,Dell
B09DTDRJWP,"S2722QC Monitor - 27 inch 4K USB-C , UHD (3840 x 2160) Display, 60Hz Refresh Rate, 8MS Grey-to-Grey Response Time, Built-in Dual 3W Speakers, 1.07 Billion Colors - Platinum Silver",315.08,4.4 out of 5 stars,6838.0,2000.0,False,True,False,False,Dell
B0D3FGFPPB,"S2725DS Monitor - 27 Inch, QHD (2560x1440) Display, 100Hz refresh rate, 1500:1 contrast ratio, TÜV Rheinland Eye comfort 4 Star, Integrated 2x5W speaker, Height/Tilt/Swivel/Pivot- Ash White color",198.97,4.5 out of 5 stars,195.0,1000.0,False,False,False,False,Dell
B095X7RV77,"S3422DWG Curved Gaming Monitor - 34 Inch 1800R Curved Screen with 144Hz Refresh Rate, WQHD (3440 x 1440) Display, HDMI, DP to DP 1.4 Cable, AMD FreeSync - Black",380.0,4.6 out of 5 stars,4109.0,1000.0,False,True,False,False,Dell
B09TQZP9CL,"UltraSharp U2723QE 27"" 4K UHD WLED LCD Monitor - 16:9 - Black, Silver",434.99,4.4 out of 5 stars,760.0,1000.0,False,False,False,True,Dell
B07Q3H381D,"DELL 24inch PRO P2419H IPS FULL HD 1920X1080 HDMI VGA DISPLAY PORT LED LCD MONITOR (Renewed), Windows",87.99,4.1 out of 5 stars,251.0,200.0,False,False,False,True,DELL
B0DF9DQG7L,"24"" FHD VA (1920x1080) 60Hz Flicker Free Monitor, Anti-Glare Display, 1 x DisplayPort, 1 x VGA, VESA Mount (100x100mm), Ideal for Home & Business, Black Color (2024 Latest Model)",129.99,,,100.0,False,True,False,False,Dell
B09JQZ3HVB,"E2422H 23.8"" FHD 1080p LED LCD Monitor - 16:9 - Black",123.0,4.5 out of 5 stars,32.0,,False,False,False,True,Dell
B0971MZ4VB,"24 Monitor - SE2422H 24 5ms (gtg), VA (Vertical Alignment), Full HD (1920 x 1080), 60 Hz (VGA) / 75 Hz (HDMI), Monitor Connectivity: VGA, HDMI 1.4, AMD FreeSync",85.9,4.2 out of 5 stars,73.0,200.0,False,False,False,False,Dell
B09H59H72W,"C1422H 14"" Full HD LCD Monitor - 16:9 - Silver",314.99,4.5 out of 5 stars,128.0,50.0,False,False,False,False,Dell
B0C6QRTBHM,"UltraSharp U4924DW 49"" Dual Quad HD (DQHD) Curved Screen Edge WLED LCD Monitor - 32:9,Black",,4.6 out of 5 stars,27.0,100.0,False,True,False,False,Dell
B07TKN7K2W,"Dell P2219H 21.5-inch Full HD IPS Display with DP, HDMI, VGA & USB 3.0 Ports (Renewed)",74.49,4.2 out of 5 stars,139.0,100.0,False,False,False,True,Dell
B084LB7RN2,"U4320Q 43 Inch 2160p 4K UltraSharp, IPS Thin Bezel Monitor, HDMI, DisplayPort, USB-C, VESA Certified, Black",,4.4 out of 5 stars,212.0,,False,False,False,False,Dell
B09TVZHV4W,"UltraSharp U3223QE 31.5"" 4K UHD WLED LCD Monitor - 16:9 - Black, Silver",609.0,4.4 out of 5 stars,276.0,400.0,False,False,False,True,Dell
B08WNQFWQN,"S2421HN 24 Inch Full HD 1080p (1920 x 1080) 75Hz IPS Ultra-Thin Bezel Monitor 2 x HDMI Ports, Audio Line Out, Adaptive AMD FreeSync, Silver",169.89,4.6 out of 5 stars,229.0,100.0,False,False,False,False,Dell
B08FF3JQ28,"27"" T35F Series FHD 1080p Computer Monitor, 75Hz, IPS Panel, HDMI, VGA (D-Sub), 3-Sided Border-Less, FreeSync, LF27T350FHNXZA",119.99,4.5 out of 5 stars,5294.0,2000.0,False,True,True,False,SAMSUNG
B0C1KPXPM9,"34"" ViewFinity S50GC Series Ultra-WQHD Monitor, 100Hz, 5ms, HDR10, AMD FreeSync, Eye Care, Borderless Design, PIP, PBP, LS34C502GANXZA, 2023, Black",279.99,4.3 out of 5 stars,2779.0,1000.0,False,True,False,False,SAMSUNG
B0CRGJC5ZD,"32-Inch Odyssey G55C Series QHD 1000R Curved Gaming Monitor, 1ms(MPRT), HDR10, 165Hz, AMD Radeon FreeSync, Eye Care, LS32CG550ENXZA, 2024",280.0,4.3 out of 5 stars,2358.0,1000.0,False,False,False,False,SAMSUNG
B0CDQMQQS2,"49"" Odyssey G93SC Series OLED Curved Gaming Monitor, 240Hz, 0.03ms, Dual QHD, DisplayHDR True Black 400, FreeSync Premium Pro, Height Adjustable Stand, 3 Year Warranty, LS49CG932SNXZA, 2023",999.99,4.1 out of 5 stars,1171.0,1000.0,False,True,False,False,SAMSUNG
B0CNDGKKK1,"27-Inch S43GC Series Business Essential Computer Monitor, IPS Panel, Height Adjustable Stand, Triple Input, New DisplayPort, 100Hz, AMD FreeSync, Advanced Eye Care LS27C432GANXZA, 2024",139.99,4.5 out of 5 stars,2165.0,400.0,False,True,False,False,SAMSUNG
B08WGLL83S,"FT45 Series 24-Inch FHD 1080p Computer Monitor, 75Hz, IPS Panel, HDMI, DisplayPort, USB Hub, Height Adjustable Stand, 3 Yr WRNTY (LF24T454FQNXGO),Black",159.99,4.5 out of 5 stars,579.0,500.0,False,True,False,True,SAMSUNG
B0D5ZZ9G26,"24-Inch Odyssey G3 (G30D) Series FHD Gaming Monitor, 1ms, 180Hz, AMD FreeSync, Adjustable Stand, Black Equalizer, Virtual Aim Point, Eye Saver Mode, Flicker-Free, LS24DG302ENXZA, 2024",139.99,4.6 out of 5 stars,3431.0,500.0,False,True,False,False,SAMSUNG
B0CK1LL7LF,"24-Inch S33GC Series Business Essential Computer Monitor, IPS Panel, Tilt Only Display Stand, 100Hz, HDMI and DisplayPort, AMD FreeSync, Advanced Eye Care, LS24C332GANXZA, 2023",119.99,4.6 out of 5 stars,341.0,200.0,False,True,False,False,SAMSUNG
B09SKW8D9K,"27” Curved 1080p Full HD Ultra Slim Computer Monitor, AMD FreeSync, HDMI, VGA, 4ms, VESA Mountable, NLY HDMI Cable, White",147.99,4.2 out of 5 stars,80.0,100.0,False,False,False,False,SAMSUNG
B0D6CKL4HV,"32-Inch S30B Series Business Flat Computer Monitor, 75Hz, Borderless Display, AMD FreeSync, Game Mode, Advanced Eye Care, HDMI and DisplayPort, LS32B304NWNXGO, 2024",199.99,4.2 out of 5 stars,32.0,500.0,False,True,False,False,SAMSUNG
B0DB9Q5G3R,"27"" Essential S3 (S36GD) Series FHD 1800R Curved Computer Monitor, 100Hz, Game Mode, Advanced Eye Comfort, HDMI and D-sub Ports, LS27D366GANXZA, 2024",139.99,4.0 out of 5 stars,55.0,2000.0,False,True,False,False,SAMSUNG
B0CP6HW894,"49-Inch Odyssey G9 Series DQHD 1000R Curved Gaming Monitor, 1ms(GtG), VESA DisplayHDR 1000, 240Hz, AMD FreeSync Premium Pro, Height Adjustable Stand, LS49CG954ENXZA, 2024",,4.1 out of 5 stars,4825.0,500.0,False,True,False,False,SAMSUNG
B0B45998BM,"25"" Odyssey G4 Series FHD Gaming Monitor, IPS, 240Hz, 1ms, G-Sync Compatible, AMD FreeSync Premium, HDR10, Ultrawide Game View, DisplayPort, HDMI, Fully Adjustable Stand, LS25BG402ENXGO",217.97,4.6 out of 5 stars,483.0,300.0,False,True,False,False,SAMSUNG
B0D1DBQRRS,"32-Inch M8 (M80D) Series 4K UHD Smart Monitor with Streaming TV, Speakers, HDR10+, AI Upscaling, USB-C, Ergonomic Stand, SlimFit Camera, Gaming Hub, LS32DM801UNXZA, 2024",649.0,4.0 out of 5 stars,839.0,400.0,False,True,False,False,SAMSUNG
B089HPRSJ4,"32"" CR50 FHD 1500R Curved Monitor, 75Hz, 4ms GTG, AMD Freesync, HDMI, VGA (LC32R500FHNXZA)",196.52,4.6 out of 5 stars,2624.0,500.0,False,True,False,False,SAMSUNG
B09G74YD23,"FHD 27-Inch Computer Monitor 27MP60G-B, IPS with AMD FreeSync, Black",129.99,4.6 out of 5 stars,1522.0,200.0,False,True,False,False,LG
B0CF6RXZJX,45GR65DC-B Ultragear Curved Gaming Monitor 45-Inch 32:9 QHD 200Hz 1ms UltraWide Display AMD FreeSync Premium Pro VESA DisplayHDR 600 HDMI 2.1 x2 DP UBS x3 Tilt/Height/Swivel Stand - Black,626.04,4.3 out of 5 stars,341.0,500.0,False,True,False,False,LG
B093R6C6B4,"24MP60G-B 24"" Full HD (1920 x 1080) IPS Monitor with AMD FreeSync and 1ms MBR Response Time, and 3-Side Virtually Borderless Design - Black",99.99,4.6 out of 5 stars,1522.0,1000.0,False,True,True,False,LG
B08CVTTNN4,"UltraFine UHD 27-Inch 4K UHD 2160p Computer Monitor 27UN850-W, IPS with VESA DisplayHDR 400, AMD FreeSync, and USB-C, White,Silver",343.99,4.5 out of 5 stars,2289.0,1000.0,False,False,False,False,LG
B0CXK6HGMB,"24MS500-B 24 inch IPS FHD (1920x1080) 100Hz 5ms Reader Mode Borderless Design OnScreen Control Black Stabilizer DAS Crosshair HDMI Black (WxHxD) 21.3"" x 16.3"" x 7.5""",89.99,4.5 out of 5 stars,1330.0,500.0,False,True,False,False,LG
B0B928B6BC,"UltraGear QHD 34-Inch Curved Gaming Monitor 34GP63A-B, VA with HDR 10 Compatibility and AMD FreeSync Premium, 160Hz, Black",318.0,4.5 out of 5 stars,1403.0,500.0,False,True,False,False,LG
B0CMC2FZFD,32MR50C-B Curved Monitor 32-Inch FHD 100Hz AMD FreeSync OnScreen Control Dynamic Action Sync Black Stabilizer Tilt Stand (HDMI) - Black,179.99,4.6 out of 5 stars,294.0,1000.0,False,True,False,False,LG
B0CV27X9K7,34GS95QE 34-inch Ultragear OLED Curved Gaming Monitor WQHD 800R 240Hz 0.03ms DisplayHDR True Black 400 AMD FreeSync Premium Pro NVIDIA G-Sync HDMI 2.1 DisplayPort Tilt/Height/Swivel Stand Black,794.99,4.3 out of 5 stars,377.0,400.0,False,True,False,False,LG
B088YN9LBK,"QHD 32-Inch Computer Monitor 32QN600-B, IPS with HDR 10 Compatibility and AMD FreeSync, Black",239.67,4.6 out of 5 stars,2894.0,500.0,False,True,False,False,LG
